7;cork south-east;53.1616459, -1.6373601;0.9
8;wigton;54.8246802, -3.1610942;1.0
9;kent, isle of thanet;51.3243438, 1.3314426;0.75
10;clare county;54.3261911, -6.4466378;0.9
11;northallerton;54.3404812, -1.4344936;1.0
12;peterborough;52.5725769, -0.2427336;1.0
13;shaftesbury;51.0056195, -2.1955975;1.0
14;antrim county;54.715139, -6.2192038;0.9
15;warrington;53.3899497, -2.5943178;1.0
16;bath;51.3813864, -2.3596963;1.0
17;knutsford, cheshire;53.3025402, -2.3716001;1.0
18;manchester, rusholme;53.471419, -2.244834;0.5
19;linlithgowshire;55.916667, -3.5;1.0
20;oxford;51.7520131, -1.2578499;1.0
21;caernarvonshire;53.0296552, -4.2897999;1.0
22;cornwall, st ives;50.2149064, -5.4795083;0.6666666666666667
23;bosworth, leicestershire;52.62170505, -1.4149268252673441;0.9
24;bermondsey;51.4970125, -0.063268;1.0
25;liverpool, wavertree;53.3964505, -2.9281452;0.5
26;ealing;51.5250846, -0.3142935008138148;1.0
27;tewkesbury;51.9925394, -2.1560169592908442;1.0
28;devon, torquay;50.75632, -3.23487;0.567
29;merthyr tydfil;51.7455659, -3.3786082;1.0
30;stone, straffordshire;57.332026, -2.81547;0.81
31;wigan;53.5457188, -2.6264624;1.0
32;chelsea;51.4875167, -0.1687007;1.0
33;leigh;53.4960455, -2.5171495;1.0
34;durham, sedgefield;54.7770139, -1.5756205;1.0
35;rugby, warwickshire;52.3726682, -1.2620038;1.0
36;limerick county;54.842209, -1.984424;0.0
37;coatbridge, lanarkshire;55.8622848, -4.0273166;1.0
38;portsmouth;50.800031, -1.0906023;1.0
39;tynemouth;55.0177847, -1.4256042;1.0
40;glasgow, tradeston;55.8531105, -4.262678;0.5
41;leicestershire, haborough;52.6326047, -1.1277264;0.567
42;lambeth;51.4952111, -0.1163354;1.0
43;dungannon;54.5039088, -6.7703622;1.0
44;coventry;52.4081812, -1.510477;1.0
45;wimbledon;51.4214787, -0.2064027;1.0
46;accrington, lancashire;53.7541156, -2.3655434;1.0
47;essex, romford;51.5407328, -0.0961859;0.9
48;tower hamlets;51.1288633, 1.2986686;1.0
49;dublin st. stephen's green;55.956442800000005, -3.1925626250562913;0.1111111111111111
0;swindon, wiltshire;51.5613683, -1.7856853;1
1;bromley;51.36685695, 0.061709076090816765;1
2;kent, chislehurst;51.413146, 0.065479;0.5
3;morpeth;55.1675437, -1.6907444;1
4;stirling;56.1181242, -3.9360012;1
5;denbigshire;;
6;armagh;54.3481977, -6.6540432;1
7;hertford;51.7957409, -0.078521;1
8;londonberry county;55, -6.16667;0
9;birmingham;52.4796992, -1.9026911;1
10;birmingham, moseley;52.45323, -1.88759;0.81
11;cavan west;51.4303133, -2.5922015;0
12;malton;54.1349419, -0.7965915;1
13;wolverhampton;52.5847651, -2.127567;1
14;clay cross, derbyshire;53.1652765, -1.4132383;1
15;tower hamlets, limehouse;51.5112411, -0.031176655894780386;0.567
16;essex, colchester;51.54450755, 0.5840084067307691;0.81
17;glasgow, kelvingrove;55.860766, -4.268234;0.5
18;newcastle under lyme;53.0117627, -2.2273919;1
19;durham, blaydon;54.9557596, -1.7431158;0.9
20;brighton;50.8214626, -0.1400561;1
21;tewkesbury, gloucestershire;51.9937857, -2.1549574;1
22;newark-on-trent;53.0761693, -0.8092339;1
23;wellingborough, northamptonshire;52.30189, -0.6937309;1
24;bewdley;52.3754763, -2.3162408;1
25;newton, lancashire;51.4854638, -3.6763391;1
26;carmarthenshire;51.893669849999995, -4.217282721429928;1
27;middlesex, brentford;51.489129, -0.307382;0.5
28;birmingham, yardley;52.493265, -1.937593;0.63
29;prestwich, lancashire;53.5304274, -2.2960186;1
30;tyrone south;54.5101423, -6.769401629332267;0.9
31;cork north;51.385632, -2.380681;0
32;plymouth;50.3712659, -4.1425658;1
33;york;53.9590555, -1.0815361;1
34;finsbury, holborn;51.526403, -0.105606;0
35;pembrokeshire;51.8339209, -4.916667;1
36;caithness;58.404267000000004, -3.4340269886950203;1
37;surrey, epsom;51.3347075, -0.268833;0.567
38;carrickfergus;54.7136165, -5.8073112;1
39;wednesbury;52.5521806, -2.0224441;1
40;leyton;51.5568183, -0.0051322;1
41;st. ives;50.2149064, -5.4795083;1
42;radnor;51.36456775, -0.1711469014878434;1
43;westminster;51.4973206, -0.137149;1
44;scarborough;54.2820009, -0.4011868;1
45;kingston upon hull;53.7435722, -0.3394758;1
46;gainsborough, lincolnshire;53.3995376, -0.7758801;1
47;durham, bishop auckland;54.66119, -1.678765;0.9
48;durham;54.666667, -1.75;1
49;roxburghshire;55.5, -2.5;1
0;down east;51.1311372, 0.2636186;0.9
1;fylde, lancashire;53.79336215, -2.89426008005;0
2;berwickshire;55.75, -2.5;1
3;kent, st augustine's;51.295329, 1.065338;0.405
4;berwick-upon-tweed;55.7692442, -2.0026472;1
5;banffshire;57.5, -3.083333;1
6;essex, epping;51.6982689, 0.1102918;0.5
7;cirenchester;;
8;battersea and clapham ii;52.6235358, 1.2944737751526694;0.63
9;buckingham, buckinghamshire;51.9983175, -0.9786725;1
10;maldon;51.731198, 0.6791849;1
11;stockport;53.407901, -2.160243;1
12;southend-on-sea;51.5388241, 0.7128137;1
13;liverpool, kirkdale;53.44047405, -2.987070459687921;1
14;lymington;50.7583753, -1.5426885;1
15;sligo;54.3309051, -7.6322089;1
16;caernarvon;53.1394364, -4.2769751;1
17;essex, maldon;51.721221, 0.675147;0.9
18;fermanagh and tyrone;54.591775150000004, -7.271427147416087;0.9
19;londonberry city;51.80174, -0.20691;0.567
20;norfolk;52.666667, 1;1
21;lancaster;54.0484068, -2.7990345;1
22;sandwich;51.2752527, 1.3408309;1
23;stratford-on-avon, warwickshire;52.1927803, -1.70634;1
24;st marylebone;51.52427, -0.1634083;0.9
25;radnorshire;52.4627049, -3.2561628;1
26;salisbury, wiltshire;51.0690613, -1.7954134;1
27;battersea;51.4707933, -0.172214;1
28;swansea;51.6195955, -3.9459248;1
29;dumfries;55.069836, -3.6092292;1
30;northumberland, tyneside;55.02979945, -1.5082559996141889;0.9
31;surrey, reigate;51.33585, -0.66199;0.9
32;basingstoke, hampshire;51.262826, -1.0861976;1
33;eifion, caernarvonshire;51.418502, -3.261394;0.5103
34;penryn and falmouth;50.170493, -5.10379;0.9
35;lancaster, lancashire;54.0484068, -2.7990345;1
36;melton, leicestershire;52.8117106, -0.8592867292244459;1
37;inverness;57.4790124, -4.225739;1
38;birkenhead;53.3895177, -3.0248007;1
39;bury;53.5927543, -2.2972827;1
40;forest and dean, gloucestershire;51.7764412, -2.516133;0.44099999999999995
41;ilkeston, derbyshire;52.9710869, -1.307171;1
42;newport, shropshire;51.5882332, -2.9974967;1
43;kent, turnbridge;51.302492, 0.585529;0
44;glasgow, shettleston;55.861155, -4.2501687;1
45;horsham;51.0630273, -0.3295028;1
46;thrisk;;
47;kerry south;52.50156, -3.25862;0.9
48;banbury, oxfordshire;52.0601807, -1.3402795;1
49;west ham, plaistow;51.5280966, 0.0045685;0.6666666666666667
0;breconshire;52.9875065, -1.1773256;1
1;bedford;52.1363806, -0.4675041;1
2;coleraine;55.1315912, -6.671861;1
3;cumberland, penrith and cockermou;54.609603, -3.149913;0
4;leith;55.9725499, -3.1709492;1
5;kent, ashford;51.148555, 0.8722566;0.567
6;greenwich;51.4820845, -0.0045417;1
7;wexford county;51.427015, -2.591497;0
8;guildford;51.2356068, -0.5732063;1
9;winchester;51.0672545, -1.3200089;1
10;clonmel;51.4346494, -0.18495899924058473;1
11;caerphilly, glamorganshire;51.573583, -3.219295;0.5
12;newcasle-upon-tyne;54.989692, -1.627914;1
13;burnley;53.793527, -2.245586;1
14;sheffiled, attercliffe;53.3944795, -1.4315196;0.5
15;durham, seaham;54.7770139, -1.5756205;1
16;montrose;56.7114295, -2.4681544;1
17;hasting;54.883288, -1.4521818;1
18;petersfield;51.0024945, -0.9392027;1
19;suffolk;52.241001350000005, 1.0466830312565236;1
20;tower hamlets, st george;51.51667, -0.05;0.81
21;cardiganshire;52.2945764, -3.9527809990291427;1
22;dublin;57.7386289, -4.3255225;1
23;isle of wight;50.67108245, -1.3328042802764226;1
24;hythe;51.0691421, 1.0841634;1
25;wicklow county;52.757887, -0.876157;0
26;berwickshire and haddingtonshire;;
27;longford county;52.933611, -1.681477;0.9
28;leeds;53.7974185, -1.5437941;1
29;essex;51.77046785, 0.46466977412300386;1
30;st helens;53.4486075, -2.7359820790816323;1
31;reading;51.456659, -0.9696512;1
32;kildare county;55.678105, -3.772963;0
33;tipperary east;51.514088099999995, -0.10761511148648525;0.63
34;glasgow, backfriars and hutcheson;;
35;rutland and stamfor, lincolnshire;52.655389, -0.468268;0
36;poplar, bow and bromley;51.5246287, -0.0123189;0
37;down north;51.46056, -2.82694;0.27782999999999997
38;sussex, horsahm;50.864503, -0.08715;0.9
39;devon, honiton;50.7981119, -3.1924599;0.5
40;bridport;50.733785, -2.7589005;1
41;per, perthshire and kinross-shire;56.206555, -3.43298;0
42;dumfriesshire;55.166667, -3.5;1
43;kent, dartford;51.4443059, 0.21807;0.567
44;peeblesshire;55.6454616, -3.1721946;1
45;devizes;51.3525027, -1.9958302;1
46;fermanagh south;54.252321949999995, -7.557459924531137;0.567
47;belfast south;54.603533, -5.928807;0.9
48;donegal west;52.205858, 0.136471;0.9
49;iverness-shire and ross and croma;53.180191, -2.549774;0
0;chippenham, wiltshire;51.4587621, -2.1159032;1
1;glamorganshire;51.7352168, -3.3761498;1
2;leominster;52.2273558, -2.7375333;1
3;surrey;51.2715316, -0.3414523511290909;1
4;hampshire;51.04483545, -1.2434093597173146;1
5;stepney, mile end;51.5174023, -0.0462189;0.3969
6;selkirkshire;55.5, -3;1
7;stretford, lancashire;53.445428, -2.3223051;1
8;devon, totnes;50.4322816, -3.6871525;0.5
9;whitehaven;54.5474199, -3.5885335;1
10;the wrekin, shropshire;52.67988, -2.53685;1
11;meath county;51.360673, -0.52801;0
12;ludlow;52.3679896, -2.7193114;1
13;tipperary north;51.514088099999995, -0.10761511148648525;0.63
14;bedwellty, monmouthshire;51.6970601, -3.2053606;1
15;devizes, wiltshire;51.3525027, -1.9958302;1
16;thornbury, gloucestershire;51.6078094, -2.5254942;1
17;aberdeenshire and kincardineshire;;
18;ashton-under-lyne;53.4865407, -2.098691;1
19;cumberland, eskdale;54.386061, -3.3129036;0.5
20;galloway;51.8291275, -0.8356277;1
21;hertford, hertfordshire;51.7957409, -0.078521;1
22;east ham;51.5394005, 0.0526042;1
23;islington;51.5384287, -0.0999051;1
24;hyde, cheshire;53.4508687, -2.0782603;1
25;pontypridd, glamoranshire;51.6054091, -3.339708139981046;0.81
26;oldham;53.5415797, -2.1147831;1
27;salford;53.4877463, -2.2891921;1
28;bridgnorth;52.5345626, -2.4194132;1
29;clitheroe, lancashire;53.8717465, -2.3926783;1
30;middlesex, brentford and chiswick;51.49277, -0.270257;0
31;motherwell, lanarkshire;55.7902072, -3.9920191;0.5
32;norfolk, kind's lynn;52.71864, 0.413064;0
33;rochester, chatham;51.3754569, 0.518893;0.9
34;droitwich, worcestershire;52.26851, -2.1486075;1
35;warwickshire;52.32130635, -1.5536905536661392;1
36;lewes;50.8746139, 0.005115324110936268;1
37;galway north;53.3291258, -0.9658489;0.567
38;glasgow, college;55.860766, -4.268234;0.5
39;beaumaris;53.2648344, -4.089759711165446;1
40;bury st edmunds;52.2460367, 0.7125173;1
41;winchester, hampshire;51.0612766, -1.3131692;1
42;lincoln;53.2293545, -0.5404819;1
43;henley, oxfordshire;51.3297576, -1.5311185;1
44;meath north;51.1790522, -0.1559338;0.567
45;hastings;50.8553888, 0.5824703;1
46;stockton-on-tees;54.564094, -1.3129164;1
47;salisbury;51.0690613, -1.7954134;1
48;cornwall;50.416667, -4.75;1
49;sheffield, brightside;53.404212, -1.431107;0.81
0;totnes;50.4322816, -3.6871525;1
1;tynemouth and north shields;55.0330659, -1.4290327;0.63
2;bolton;53.5782863, -2.4300367;1
3;lancashire;53.8611703, -2.5650887919475496;1
4;surrey, guildford;51.24697, -0.588931;0.9
5;kerry north;52.50156, -3.25862;0.9
6;sligo south;54.344717, -7.6479166;0.567
7;bodmin;50.470725, -4.7243205;1
8;kilmarnock, ayrshire and bute;55.607296, -4.501386;0.3969
9;rhondda;50.19383355, -5.42349135;1
10;malmesbury;51.58447, -2.0982042;1
11;st pancras;51.5259149, -0.1290973;1
12;leominster, herefordshire;52.2273558, -2.7375333;1
13;middlesex, twickenham;51.447054, -0.332907;0.5
14;liverpool, fairfield;53.4181381, -2.934096126818182;1
15;lyme regis;50.7252897, -2.934559;1
16;smethwick;52.4968157, -1.9739174;1
17;hackney;51.5489139, -0.049938432352439555;1
18;wexford north;52.592335, -1.061057;0
19;kilmarnock;55.6100589, -4.4964652;1
20;bethnal green;51.5272449, -0.054752;1
21;buckingham;51.9983175, -0.9786725;1
22;armagh south;54.3477776, -6.663106641607193;1
23;armagh city;54.3478587, -6.653925109650157;1
24;battersea and clapham i;52.6235358, 1.2944737751526694;0.63
25;kent, sevenoaks;51.27452185, 0.1961165562194977;0
26;dorset;50.79683685, -2.34473226124306;1
27;leominster, hereforedshire;52.223206, -2.738751;0.81
28;mayo county;54.6636121, -3.3655157;0.9
29;bassetlaw, nottinghamshire;53.34945205, -0.9616604011939824;0.5
30;perthshire;56.76615485, -3.3391095;1
31;surrey, mitcham;51.3532584, -0.7183142;0.9
32;lanark, lanarkshire;55.6736271, -3.7780361;0.5
33;rotherham;53.4310417, -1.355187;1
34;sutherland;58.2500999, -4.5000946;1
35;stourbridge, worcestershire;52.4577615, -2.1474345;1
36;halifax;53.7229229, -1.8604874;1
37;kildare south;55.677763999999996, -3.7725983789806516;0
38;liverpool, scotland;53.4071991, -2.99168;1
39;carmarthen;51.8591257, -4.3115907;1
40;tyrone county;54.6008742, -7.283036973903879;1
41;enniskillen;54.3448538, -7.6389365;1
42;shropshire;52.65233935, -2.64356407027027;1
43;durham, barnard castle;54.5433311, -1.9269265885034277;0.6666666666666667
44;parts of kesteven a, lincolnshire;52.95, -0.5;0
45;breconshire and radnorshire;;
46;hemel hempstead, hertfordshire;51.7511784, -0.472528;1
47;kildare north;51.3849175, -2.3488860931208064;0.9
48;edmonton;51.6267968, -0.0769118;1
49;peeplesshire and selkirkshire;;
0;shrewsbury, shropshire;52.707755, -2.7540658;1
1;monaghan south;54.17729, -6.343057;0
2;dublin county south;53.4524866, -3.0186397;0.63
3;sheffield, park;54.865111, -7.0807098;1
4;pembroke;51.6754422, -4.9144858;1
5;camberwell;51.4745706, -0.0925416;1
6;surrey, wimbledon;51.404853, -0.304818;0.567
7;bury st. edmunds;52.2460367, 0.7125173;1
8;antrim east;54.719697, -6.216839;0.9
9;sleaford, lincolnshire;52.99965, -0.4095586;1
10;sussex, lewes;50.8746139, 0.005115324110936268;0.5
11;darlington;54.5242081, -1.5555812;1
12;gateshead;54.9625789, -1.6019294;1
13;londonberry north;51.95642, -0.1644;0.3969
14;hanley;53.0259916, -2.1753695;1
15;down mid;50.8251727, -3.7845004;0.44099999999999995
16;bournemouth;50.720097, -1.8799272;1
17;batley and morley;52.9780992, -0.0214482;0.567
18;merthyr tydfil, merthyr;51.7455659, -3.3786082;1
19;camberwell, dulwich;51.4418786, -0.0843244;1
20;windsor;51.4800285, -0.6125716;1
21;cardiff;51.4816546, -3.1791934;1
22;dublin st. patrick's;55.955651, -3.1943402;0.63
23;abertillery, monmouthshire;51.7299485, -3.1359867;1
24;wandsworthm, balham and tooting;51.44621, -0.154467;0
25;woodstock;51.8942879, -4.8765902;1
26;yorkshire;53.9825271, -1.3852499932684972;1
27;monmouth, monmouthshire;51.8098882, -2.7160441;1
28;durham, houghton-le-spring;54.839602, -1.470191;0.7142857142857143
29;gorton, lancashire;53.4636116, -2.1750359;1
30;pontefract;53.6917422, -1.3105722;1
31;strand;51.817725, -2.4107343;1
32;rochdale;53.6153659, -2.1557561;1
33;devon, barnstaple;51.0804057, -4.0600467;0.5
34;edinburgh;55.9533456, -3.1883749;1
35;rhondda, glomorganshire;51.659049, -3.448866;0.9
36;lincolnshire;53.1823034, -0.2031208542548153;1
37;chester;53.1908873, -2.8908955;1
38;glasgow, maryhill;55.861155, -4.2501687;1
39;launceston;50.6365062, -4.3604432;1
40;roxburghshire and selkirkshire;;
41;honiton;50.7981119, -3.1924599;1
42;manchester, withington;53.47741975, -2.230833394921874;0.567
43;great grimsby;53.5671407, -0.0788045;1
44;newport;51.5882332, -2.9974967;1
45;nottingham;52.9534193, -1.1496461;1
46;thetford;52.4156001, 0.748712;1
47;hawick;55.422564, -2.7866951;1
48;aylesbury, buckinghamshire;51.8161412, -0.8130383;1
49;ross, herefordshire;55.6268811, -1.7912003;1
0;middlesex, enfield;51.6593928, -0.1332549585379136;0.6561000000000001
1;somerset, wells;51.2094511, -2.6451203;0.5
2;grimsby;53.5671407, -0.0788045;1
3;plymouth, sutton;50.393988, -4.113637;0.5
4;antrim north;54.60167345, -5.92912240354873;0.81
5;bermondsey, rotherhithe;51.498036, -0.0634795;0.9
6;westbury;51.261079, -2.1836535;1
7;glasgow, gorbals;55.861155, -4.2501687;1
8;abingdon;51.6714842, -1.2779715;1
9;montgomery;52.562033, -3.1474836;1
10;warwick and leamington;52.3979366, -1.5165732;0.81
11;poplar;51.5110713, -0.0144629;1
12;ayrshire and bute;55.4585713, -4.6292662;0.567
13;macclesfield, cheshire;53.2606635, -2.1255158;1
14;gravesend;51.4424747, 0.3694468;1
15;horncastle, lincolnshire;53.2087265, -0.1169525;1
16;newcastle-under-lyme;53.0117627, -2.2273919;1
17;swansea, town;51.62079, -3.94323;0.5
18;aldershot, hampshire;51.2494169, -0.7630148;1
19;middlesex, harrow;51.58462, -0.329158;0.9
20;derbyshire;53.1185033, -1.5566179305872214;1
21;birmingham, king's norton;52.4508239, -1.7253357;0.63
22;glasgow, springburn;55.861155, -4.2501687;1
23;stamford, lincolnshire;52.6519973, -0.4804579;1
24;bewdley, worcestershire;52.3754763, -2.3162408;1
25;dundee;56.4605938, -2.97019;1
26;stamford;52.6519973, -0.4804579;1
27;middlesbrough;54.5760419, -1.2344047;1
28;kensington;51.4989948, -0.1991229;1
29;northumberland, hexham;54.971478, -2.1017927;0.5
30;dunbartonshire;55.933333, -4.2;1
31;somerset, taunton;51.018223, -3.100356;1
32;ogmore, glamoranshire;51.6023, -3.54217;0.81
33;cumberland, whitehaven;54.5474199, -3.5885335;1
34;marlborough;51.4209962, -1.728952;1
35;sheffield, hallam;51.4613945, -1.7180334;0.5
36;edinburghshire;;
37;glasgow, st rollox;55.8782262, -4.2425961;0.6666666666666667
38;new forest, hampshire;50.8575514, -1.5779645531133135;1
39;sussex, chichester;50.8307252, -0.7902974671537156;1
40;weymouth and melcombe regis;50.62057, -2.45136;0
41;high peak, derbyshire;53.3675462, -1.8528746491564894;1
42;kent, maidstone;51.2748258, 0.5231646;0.567
43;surrey, kingston;52.1782, -0.033;1
44;sussex, rye;50.9511871, 0.7327667;0.5
45;bute;55.824188899999996, -5.08148580774648;1
46;warwick and leaming, warwickshire;52.282749, -1.589157;0.25004699999999996
47;wilton, wiltshire;51.0805315, -1.8607051;1
48;glasgow, cathcart;55.861155, -4.2501687;1
49;fareham, hampshire;50.8526637, -1.1783134;1
0;dublinn county south;54.011869, -2.783752;0
1;westmorland, kendal;54.3322466, -2.7401448;0.81
2;gatehead;55.5947682, -4.5534433;1
3;newcastle-upon-lyme;54.98017505, -1.6146802127187847;0.63
4;great yarmouth;52.6119213, 1.7206879;1
5;west ham, upton;53.620327, -1.282117;1
6;wiltshire;51.25, -1.916667;1
7;liverpool;53.3782584, -2.958688609021225;1
8;ayrshire;55.5, -4.5;1
9;manchester, ardwick;53.4711176, -2.2130325;0.5
10;roscommon north;53.419543, -2.975673;0
11;wells;51.2094511, -2.6451203;1
12;taunton;51.0147895, -3.1029086;1
13;stoke-on-trent, stoke;53.0162014, -2.1812607;1
14;wandsworth, streatham;51.4246803, -0.138774;0.81
15;moray and mairnshire;57.6158, -3.57125;0
16;kent, faversham;51.3158434, 0.8911283;0.5
17;wandsworth, clapham;51.4702083, -0.139762;0.81
18;christchurch;50.734902, -1.7778853;1
19;dunfermline;56.0713724, -3.4616183;1
20;essex, chelmsford;51.54450755, 0.5840084067307691;0.81
21;devon, tiverton;50.9025623, -3.4875797;0.5
22;tottenham;51.5976955, -0.0672892;1
23;bandon;51.3647773, -0.13483259828506877;1
24;tower hamlets, mile end;51.5253378, -0.033435;0.5
25;middlesex, acton;51.531318850000005, -0.2677642601310697;0.81
26;tower hamlets,bow and bromley;52.49162, -2.138843;0
27;huntingdon, huntingdonshire;52.3314292, -0.1847723;1
28;oxfordshire;51.833333, -1.25;1
29;forest-of-dean, gloucestershire;51.7996179, -2.5305841628747032;0.75
30;mayo west;50.96115255, -0.129404356413449;0.9
31;the hartlepools;54.6966814, -1.1758925;1
32;chesterfield, derbyshire;53.2352134, -1.4264097;1
33;donegal north;52.205858, 0.136471;0.9
34;donegal south;52.205858, 0.136471;0.9
35;rushcliffe, nottinghamshire;52.97160435, -1.0808814330673715;0.5
36;fermanagh north;54.2533686, -7.558474921258922;0.567
37;kin, perthshire and kinross-shire;56.206555, -3.43298;0
38;carow;;
39;newcastle-upon-tyne, cental;54.989692, -1.627914;0.12502349999999998
40;londonderry;54.9978678, -7.3213056;1
41;glasgow;55.861155, -4.2501687;1
42;cumberland, penrith;54.6607482, -2.740025;1
43;frome;51.2309875, -2.3216982;1
44;haverfordwest;51.8023297, -4.9651074;1
45;stroud, gloucestershire;51.745424, -2.2198605;1
46;birmingham, deritend;52.4735217, -1.8826851;0.5
47;essex, walthamstow;51.54450755, 0.5840084067307691;0.81
48;longford south;51.5334523, -2.4283334;0.9
49;whitby;54.4874141, -0.6155111;1
0;kilkenny north;51.4886578, -2.774959074021345;0.9
1;durham, jarrow;54.98036, -1.48423;0.5
2;glasgow, govan;55.861155, -4.2501687;1
3;stepney, whitechapel and st georg;51.5175, -0.04292;0.19999999999999996
4;harborough, leicestershire;52.538568850000004, -0.9200444888910031;1
5;newark, nottinghamshire;53.0736266, -0.8005422346357507;1
6;cornwall, lauceston;50.263317, -5.051811;0.5
7;middlesex, tottenham;51.472718, -0.323957;0.81
8;colchester;51.8896903, 0.8994651;1
9;huntingdon;52.3314292, -0.1847723;1
10;kilkenny city;51.82680725, 1.2426533536365905;0.63
11;herefordshire;52.083333, -2.75;1
12;waterford county;51.81911, -0.0954;0.9
13;newbury, berkshire;51.4020243, -1.3242212;1
14;knaresborough;54.0099825, -1.462186;1
15;woolwich;51.4826696, 0.0623335;1
16;greenock;55.9473423, -4.7564721;1
17;staffordshire;52.824694199999996, -2.0074546723348115;1
18;durham, chester-le-street;54.851235, -1.573085;0.9
19;kidderminster, worcestershire;52.3880787, -2.2478582;1
20;king's lynn;52.7538673, 0.3954774;1
21;arfon, caernarvonshire;53.192312, -4.063491;0.5103
22;drogheda;;
23;ross and cromarty;57.593, -5.253873;1
24;tamworth;52.6345819, -1.6948438;1
25;bootle, lancashire;53.4506931, -2.9948834;1
26;middlesex, hornsey;51.472718, -0.323957;0.81
27;gloucestershire;51.8333313, -2.1666674;1
28;waterford east;51.8177638, -0.0977397;0.9
29;clackmannanshire and kinross-shir;;
30;cornwall, stives;50.263317, -5.051811;0.5
31;wigtownshire;54.8975188, -5.0214808;1
32;wokingham, bershire;51.376879, -0.856097;0.5
33;petersfield, hampshire;51.0024945, -0.9392027;1
34;hertfordshire;51.840052299999996, -0.09785519224523963;1
35;burton, staffordshire;53.1104634, -2.9615762;1
36;accrington;53.7541156, -2.3655434;1
37;nort, midlothian and peeblesshire;55.835504, -3.173787;0
38;westminster, st george's;53.381885, -1.477006;0.5
39;manchester, platting;53.483872149999996, -2.20408596139014;0.567
40;stroud;51.745424, -2.2198605;1
41;aston manor;52.5158144, -1.872822890890502;1
42;dundalk;54.127702, -6.568412;1
43;dewsbury;53.6909103, -1.6302142;1
44;southport;53.6475988, -3.0041751;1
45;cork city;51.80174, -0.20691;0.567
46;fulham;51.4744221, -0.2060772;1
47;sligo north;54.29439, -7.756063;0
48;hamilton, lanarkshire;55.7759095, -4.033442;0.504
49;middlesex, spelthorne;51.5, -0.41667;1
0;roscommon county;53.419543, -2.975673;0.0
1;wallasey;53.4241208, -3.0394101;1.0
2;cheshire;53.2141028, -2.471770086071205;1.0
3;antrim;54.715139, -6.2192038;1.0
4;kerry county;54.3634879, -7.623427004792043;0.9
5;hitchin, herfortshire;51.953184, -0.274664;0.5
6;surrey, farnham;51.2109359, -0.7937917;0.567
7;somerset;51.161750850000004, -3.0753867062227487;1.0
8;suffolk, woodbridge;52.0941323, 1.3199383;1.0
9;birmingham, aston;52.5006916, -1.8841916;0.5
10;chatham;51.3819167, 0.526559;1.0
11;cork south;51.613393, -0.031756;0.0
12;dudley;52.5110832, -2.0816813;1.0
