344;sussex;50.94451385000001, -0.062267328417847545;1
345;ormskirk, lancashire;53.5673603, -2.8859603;1
346;christchurch;50.734902, -1.7778853;1
347;surrey;51.2715316, -0.3414523511290909;1
348;surrey, wimbledon;51.404853, -0.304818;0.567
349;middlesex, finchley;51.472718, -0.323957;0.81
350;middlesex, brentford;51.489129, -0.307382;0.5
351;liverpool, walton;53.4516732, -2.9578365465357654;1
352;lyme regis;50.7252897, -2.934559;1
353;wolverhampton, bilston;52.5700229, -2.0822333;1
354;bootle, lancashire;53.4506931, -2.9948834;1
355;antrim south;52.59802155, 1.169656842200752;0.9
356;isle of bute;55.824188899999996, -5.08148580774648;1
357;wigton;54.8246802, -3.1610942;1
358;cardigan;52.0839973, -4.6604224;1
359;waterloo, lancashire;51.5868946, -3.1625022;1
360;shrewsbury, shropshire;52.707755, -2.7540658;1
361;sundersland;;
362;glasgow, springburn;55.861155, -4.2501687;1
363;royton, lancashire;53.5652485, -2.1236085;1
364;sheffield, hallam;51.4613945, -1.7180334;0.5
365;haddington;55.9556144, -2.779317;1
366;birmingham, king's norton;52.4508239, -1.7253357;0.63
367;perthshire;56.76615485, -3.3391095;1
368;yorkshire;53.9825271, -1.3852499932684972;1
369;crewe, cheshire;53.0996153, -2.4414627;1
370;lancaster, lancashire;54.0484068, -2.7990345;1
371;clonmel;51.4346494, -0.18495899924058473;1
372;staffordhsire, lichfield;52.681, -1.829439;0.5
373;manchester, withington;53.47741975, -2.230833394921874;0.567
374;gower, glamorganshire;51.584092, -4.103997;0.567
375;stockton-on-tees;54.564094, -1.3129164;1
376;sheffield, attercliffe;53.3825, -1.433688;0.9
377;farnworth, lancashire;53.5485989, -2.3969984;1
378;wandsworth;51.4570271, -0.1932607;1
379;morpeth;55.1675437, -1.6907444;1
380;lewisham;51.4624292, -0.0101787;1
381;leigh, lancashire;53.4960455, -2.5171495;1
382;wighan;;
383;westmorland;54.440693249999995, -2.7167995744814992;1
384;devon, honiton;50.7981119, -3.1924599;0.5
385;leominster;52.2273558, -2.7375333;1
386;ogmore, glamoranshire;51.6023, -3.54217;0.81
387;ashburton;50.526735200000005, -3.755984991182407;1
388;knutsford, cheshire;53.3025402, -2.3716001;1
389;east ham;51.5394005, 0.0526042;1
390;carow;;
391;bedfordshire;52.064003400000004, -0.41111375560310925;1
392;glasgow, college;55.860766, -4.268234;0.5
393;kent, chislehurst;51.413146, 0.065479;0.5
394;tynemouth and north shields;55.0330659, -1.4290327;0.63
395;king's lynn;52.7538673, 0.3954774;1
396;hamilton, lanarkshire;55.7759095, -4.033442;0.504
397;hornsey;51.5873645, -0.1209667;1
398;sussex, horsahm;50.864503, -0.08715;0.9
399;horncastle, lincolnshire;53.2087265, -0.1169525;1
400;liverpool, exchange;53.410374, -2.979375;0.5
401;devon, ashburton;50.5175973, -3.7560726;0.5
402;clitheroe, lancashire;53.8717465, -2.3926783;1
403;stalybridge and hyde, cheshire;53.48414, -2.05908;0.33333333333333337
404;westmorland, appleby;53.620235, -0.566291;0.5
405;denbighshire;53.1097895, -3.367128402684635;1
406;maldon;51.731198, 0.6791849;1
407;northumberland, wansbeck;55.294055, -1.637742;0.63
408;tamworth, warwickshire;52.6345819, -1.6948438;1
409;worcestershire;52.2109495, -2.156955513242221;1
410;newcastle-upon-tyne, cental;54.989692, -1.627914;0.12502349999999998
411;berwickshire;55.75, -2.5;1
412;monmouth;51.8098882, -2.7160441;1
413;willesden;51.5466216, -0.2358661;1
414;manchester, clayton;53.471419, -2.244834;0.5
415;banbury, oxfordshire;52.0601807, -1.3402795;1
416;dunbartonshire;55.933333, -4.2;1
417;liverpool, abercromby;53.410374, -2.979375;0.5
418;petersfield;51.0024945, -0.9392027;1
419;manchester, rusholme;53.471419, -2.244834;0.5
420;moray and mairnshire;57.6158, -3.57125;0
421;susex, lewes;;
422;hereford, herefordshire;52.0553813, -2.7151735;1
423;manchester, blackley;53.5242138, -2.2281266;0
424;down south;51.58412, -2.55473;0.63
425;down east;51.1311372, 0.2636186;0.9
426;tynemouth;55.0177847, -1.4256042;1
427;shoreham;50.8322307, -0.2746717;1
428;cumberland, whitehaven;54.5474199, -3.5885335;1
429;stepney, whitechapel and st georg;51.5175, -0.04292;0.19999999999999996
430;dungarvan;51.5359614, -3.1390819;1
431;totnes;50.4322816, -3.6871525;1
432;stepney, mile end;51.5174023, -0.0462189;0.15752961
433;st marylebone;51.52427, -0.1634083;0.9
434;bewdley;52.3754763, -2.3162408;1
435;edingburghshire;;
436;camberwell, peckham;51.47402, -0.0914172;0.7290000000000001
437;richmond;51.4613531, -0.3032767;1
438;abingdon, berkshire;51.6714842, -1.2779715;1
439;stafford, staffordshire;52.8063157, -2.1163818;1
440;westminster, st george's;53.381885, -1.477006;0.5
441;surrey, chertsey;51.392296, -0.5038294;0.5
442;isle of anglesey;53.27816025, -4.347871127822403;1
443;northumberland, hexham;54.971478, -2.1017927;0.5
444;armagh city;54.3478587, -6.653925109650157;1
445;winchester, hampshire;51.0612766, -1.3131692;1
446;peeb, midlothian and peeblesshire;55.835504, -3.173787;0
447;middlesbrough;54.5760419, -1.2344047;1
448;abertillery, monmouthshire;51.7299485, -3.1359867;1
449;kutsford, cheshire;;
450;prestwich, lancashire;53.5304274, -2.2960186;1
451;parts of kesteven a, lincolnshire;52.95, -0.5;0
452;tyrone north-west;54.58333, -7;0
453;devon, tiverton;50.9025623, -3.4875797;0.5
454;kinsington upon hull;53.770694, -0.32798;0.63
455;wallsend;54.9911912, -1.5342042;1
456;northallerton;54.3404812, -1.4344936;1
457;swindon, wiltshire;51.5613683, -1.7856853;1
458;west ham;51.5280966, 0.0045685;1
459;chesterfield, derbyshire;53.2352134, -1.4264097;1
460;warwickshire;52.32130635, -1.5536905536661392;1
461;glasgow, govan;55.861155, -4.2501687;1
462;hackney;51.5489139, -0.049938432352439555;1
463;hampstead;51.55653, -0.1783011;1
464;somerset, wells;51.2094511, -2.6451203;0.5
465;middlesex, acton;51.531318850000005, -0.2677642601310697;0.81
466;cornwall, bodmin;50.443348900000004, -4.62465658489158;0.5
467;bradford;53.7944229, -1.7519186;1
468;berkshire;51.453488899999996, -1.0318729593399247;1
469;birmingham, ladywood;52.4731, -1.9183;0.567
470;manchester, hulme;53.47008, -2.23908;0.567
471;merthyr tydfil, aberdare;51.7455659, -3.3786082;1
472;nottinghamshire;53.1459288, -1.0214971168122484;1
473;warwick and leamington;52.3979366, -1.5165732;0.81
474;suffolk, stowmarket;52.1878147, 0.9973428;0.5
475;roxburghshire and selkirkshire;;
476;brigg, lincolnshire;53.5525329, -0.4896411;1
477;sandwich;51.2752527, 1.3408309;1
478;bury st edmunds;52.2460367, 0.7125173;1
479;drogheda;;
480;kent, sevenoaks;51.27452185, 0.1961165562194977;0
481;essex, maldon;51.721374, 0.675301;0.9
482;antrim north;54.60167345, -5.92912240354873;0.81
483;belfast;54.596391, -5.9301829;1
484;glasgow, kelvingrove;55.8591108, -4.2872817;0.6561000000000001
485;fermanagh north;54.2533686, -7.558474921258922;0.567
486;thornbury, gloucestershire;51.6078094, -2.5254942;1
487;stamford, lincolnshire;52.6519973, -0.4804579;1
488;newcastle-upon-tyne;54.989692, -1.627914;1
489;ebbw vale, monmouthshire;51.7812925, -3.2084383;1
490;renfrewshire;55.833333, -4.5;1
491;st albans, hertfordshire;51.753051, -0.3379675;1
492;selkirkshire;55.5, -3;1
493;greenwhich;;
494;ludlow, shropshire;52.3679896, -2.7193114;1
495;tavistock;50.5496154, -4.1446358;1
496;gainsborough, lincolnshire;53.3995376, -0.7758801;1
497;isle of wight;50.67108245, -1.3328042802764226;1
498;glasgow, cathcart;55.861155, -4.2501687;1
499;liverpool, scotland;53.4249378, -2.9819971;0
500;rushcliffe, nottinghamshire;52.97160435, -1.0808814330673715;0.5
501;andover;51.2078275, -1.479355;1
502;paddington;51.5154795, -0.175365;1
503;newbury, berkshire;51.4020243, -1.3242212;1
504;wandsworth, streatham;51.4246803, -0.138774;0.81
505;haverfordwest;51.8023297, -4.9651074;1
506;tralee;56.4988957, -5.4187061;1
507;portsmouth;50.800031, -1.0906023;1
508;rhondda, glomorganshire;51.622993, -3.952891;0.9
509;suffolk, woodbridge;52.0941323, 1.3199383;1
510;carmarthen, carmarthenshire;51.8591257, -4.3115907;1
511;wycombe;51.66356185, -0.818083680966309;1
512;chesterton, cambridgeshire;52.5723806, -2.3181227;1
513;finsbury;51.521798, -0.0914245;1
514;chelsea;51.4875167, -0.1687007;1
515;wellingborough, northamptonshire;52.30189, -0.6937309;1
516;wick;58.4425516, -3.0915827;1
517;plymouth, sutton;50.393988, -4.113637;0.5
518;swansea, town;51.62079, -3.94323;0.5
519;berwick-upon-tweed;55.7692442, -2.0026472;1
520;accrington, lancashire;53.7541156, -2.3655434;1
521;peterborough, northamptonshire;52.5725769, -0.2427336;1
522;nuneatton, warwickshire;;
523;lambeth, kennington;51.4884523, -0.1092504;1
524;birmingham, handsworth;52.478308, -1.893538;0.5
525;fulham;51.4744221, -0.2060772;1
526;somerset, frome;51.2274459, -2.3099995;0.5
527;kingswinford, staffordshire;52.4967692, -2.1661721;1
528;londonderry;54.9978678, -7.3213056;1
529;pembroke and haverfordwest distri;51.8033774, -4.9685562;0
530;wilton;51.0805315, -1.8607051;1
531;dorset;50.79683685, -2.34473226124306;1
532;tyrone north;54.8253501, -7.4635216;0.7290000000000001
533;middlesex, uxbridge;51.5449509, -0.4816672;0.5
534;kilmarnock, ayrshire and bute;55.607296, -4.501386;0.3969
535;armagh north;54.94685185, -1.8428574184753144;0.9
536;rutherglen, lanarkshire;55.8283888, -4.2116533;0.5
537;cirenchester;;
538;flint;53.2492828, -3.1345262;1
539;carmarthen;51.8591257, -4.3115907;1
540;parts of lindsey, lincolnshire;52.95, -0.5;0
541;fareham, hampshire;50.8526637, -1.1783134;1
542;st george, hanover square;53.744634, -0.334045;0
543;sheffield, hillsborough;53.3806626, -1.4702278;1
544;heywood and radcliffe, lancashire;53.592634, -2.21966;0.33333333333333337
545;govan, lanarkshire;55.860048, -4.310645;0
